301,all,^/black-friday-2022-presale,https://daytonalagoon.com/promotions/
301,all,^/black-friday-5off,https://daytonalagoon.com/promotions/
301,all,^/black-friday-cvb,https://daytonalagoon.com/promotions/
301,all,^/black-friday-email,https://daytonalagoon.com/promotions/
301,all,^/black-friday-fiveoff,https://daytonalagoon.com/promotions/
301,all,^/black-friday-google,https://daytonalagoon.com/promotions/
301,all,^/black-friday-save5,https://daytonalagoon.com/promotions/
301,all,^/black-friday-savenow,https://daytonalagoon.com/promotions/
301,all,^/black-friday-social,https://daytonalagoon.com/promotions/
301,all,^/bogo-mondays,https://daytonalagoon.com/promotions/
301,all,^/christmas-in-july,https://daytonalagoon.com/events/
301,all,^/cvb,https://daytonalagoon.com/
301,all,^/cvb-25,https://daytonalagoon.com/
301,all,^/cyber-monday,https://daytonalagoon.com/promotions/
301,all,^/cyber-monday-5off,https://daytonalagoon.com/promotions/
301,all,^/cyber-monday-fiveoff,https://daytonalagoon.com/promotions/
301,all,^/cyber-monday-save5,https://daytonalagoon.com/promotions/
301,all,^/cyber-monday-savenow,https://daytonalagoon.com/promotions/
301,all,^/fall-fun-park,https://daytonalagoon.com/events/
301,all,^/february-special,https://daytonalagoon.com/promotions/
301,all,^/hallagoon,https://daytonalagoon.com/events/
301,all,^/halloween,https://daytonalagoon.com/events/
301,all,^/holiday-sale-digital,https://daytonalagoon.com/promotions/
301,all,^/holiday-sale-email,https://daytonalagoon.com/promotions/
301,all,^/holiday-sale-social,https://daytonalagoon.com/promotions/
301,all,^/hom,https://daytonalagoon.com/
301,all,^/hom-1,https://daytonalagoon.com/
301,all,^/march-special,https://daytonalagoon.com/promotions/
301,all,^/volusia-schools,https://daytonalagoon.com/plan-your-visit/groups/schools/
301,all,^/2-hour-pass,https://daytonalagoon.com/tickets-and-passes/
301,all,^/deluxe,https://daytonalagoon.com/tickets-and-passes/
301,all,^/memberships,https://daytonalagoon.com/tickets-and-passes/season-pass/
301,all,^/specials,https://daytonalagoon.com/promotions/
301,all,^/tickets-off-season,https://daytonalagoon.com/tickets-and-passes/
